Test started at 2026-07-29 06:35:07.374309

Running at a PLC of 1
DMM2 at voltage range of 0.1V from here -
diff1, diff2, diff3, r11, r12, r21, r22, r31, r32
5.739671400000002e-07 , -1.796187599999998e-07 , 9.287467940000001e-05 , 3.60634217e-06 , 3.03237503e-06 , -3.5618608e-06 , -3.38224204e-06 , 2.73297062e-05 , -6.55449732e-05
5.818169999999982e-08 , 3.5368940000000104e-08 , 0.0001361853154 , 3.09794489e-06 , 3.03976319e-06 , -3.26827544e-06 , -3.30364438e-06 , 4.53951051e-05 , -9.07902103e-05
-5.421057200000003e-07 , -3.3889460000000016e-07 , -4.794278961e-05 , 2.67335698e-06 , 3.2154627e-06 , -3.34918479e-06 , -3.01029019e-06 , -5.02588664e-05 , -2.31607679e-06
3.9249559999999765e-08 , 2.0527859000000002e-07 , 6.55449733e-05 , 3.22331261e-06 , 3.18406305e-06 , -3.35681338e-06 , -3.56209197e-06 , 2.26975526e-05 , -4.28474207e-05
-4.804608200000001e-07 , -8.99249600000001e-08 , 0.0001109400784 , 2.91347195e-06 , 3.39393277e-06 , -3.17465176e-06 , -3.0847268e-06 , 5.79019198e-05 , -5.30381586e-05
-4.3751718999999993e-07 , 2.1498770000000118e-08 , 4.51634975e-05 , 3.07785835e-06 , 3.51537554e-06 , -3.34941596e-06 , -3.37091473e-06 , 3.26566828e-05 , -1.25068147e-05
1.6784959999999983e-07 , 4.799080399999998e-07 , -0.0001234468934 , 3.53153712e-06 , 3.36368752e-06 , -3.23914807e-06 , -3.71905611e-06 , -1.27384224e-05 , 0.000110708471
1.4083669999999844e-08 , 2.0111752999999992e-07 , -3.52043672e-05 , 2.94394808e-06 , 2.92986441e-06 , -3.13928282e-06 , -3.34040035e-06 , 3.26566828e-05 , 6.786105e-05
1.4152931000000006e-07 , -8.853795000000032e-08 , 0.00013062673126 , 2.99935923e-06 , 2.85782992e-06 , -3.19730638e-06 , -3.10876843e-06 , 4.86376126e-06 , -0.00012576297
-7.408932100000001e-07 , -1.8354863999999986e-07 , 9.03269951e-05 , 2.51266465e-06 , 3.25355786e-06 , -3.52025027e-06 , -3.33670163e-06 , 0.000100517733 , 1.01907379e-05
-7.258860299999996e-07 , -2.7370478e-07 , -5.0953689399999996e-05 , 3.21800238e-06 , 3.94388841e-06 , -3.62681945e-06 , -3.35311467e-06 , -3.56675826e-05 , 1.52861068e-05
1.4429985999999996e-07 , 5.367757500000004e-07 , 3.288829049e-05 , 3.30804549e-06 , 3.16374563e-06 , -3.33415877e-06 , -3.87093452e-06 , 4.28474207e-05 , 9.95913021e-06
1.2375156000000003e-07 , -2.6584501000000007e-07 , 5.81335275e-05 , 3.30781461e-06 , 3.18406305e-06 , -3.73038342e-06 , -3.46453841e-06 , 3.56675826e-05 , -2.24659449e-05
-1.3922050999999994e-07 , 9.223666000000015e-08 , 4.284742063e-05 , 3.05754093e-06 , 3.19676144e-06 , -3.4797956e-06 , -3.57203226e-06 , 4.53951051e-05 , 2.54768447e-06
-3.9826762000000035e-07 , 6.0381492e-07 , -5.76703121e-05 , 3.02337072e-06 , 3.42163834e-06 , -3.17095305e-06 , -3.77476797e-06 , -4.02997362e-05 , 1.73705759e-05
-8.256260900000002e-07 , 1.428628000000001e-07 , -3.4972759599999996e-05 , 2.54798926e-06 , 3.37361535e-06 , -3.3582004e-06 , -3.5010632e-06 , -2.24659449e-05 , 1.25068147e-05
1.209810099999997e-07 , 5.085731000000016e-08 , 0.0001030654173 , 3.33552019e-06 , 3.21453918e-06 , -3.6150298e-06 , -3.66588711e-06 , 1.27384224e-05 , -9.03269949e-05
-6.612396899999999e-07 , -1.641303999999983e-08 , -2.3160770000000002e-07 , 2.47710916e-06 , 3.13834885e-06 , -3.79742259e-06 , -3.78100955e-06 , -3.79836594e-05 , -3.77520517e-05
6.2452981e-07 , 4.4685079000000033e-07 , -0.0001060763171 , 3.29396183e-06 , 2.66943202e-06 , -3.26064684e-06 , -3.70749763e-06 , -4.05313439e-05 , 6.55449732e-05
-3.7541051999999987e-07 , 7.351192000000027e-08 , -1.04223456e-05 , 2.91208667e-06 , 3.28749719e-06 , -3.2860755e-06 , -3.35958742e-06 , -3.28882905e-05 , -2.24659449e-05
-4.5390965000000007e-07 , 2.480449500000002e-07 , -1.783379127e-05 , 2.98666084e-06 , 3.44057049e-06 , -3.54567893e-06 , -3.79372388e-06 , 9.72752253e-06 , 2.75613138e-05
7.711383999999988e-08 , -3.199387000000003e-07 , 3.4972759521e-05 , 3.28657367e-06 , 3.20945983e-06 , -3.94282826e-06 , -3.62288956e-06 , -2.31607679e-07 , -3.52043672e-05
8.593345500000002e-07 , 7.628589999999884e-09 , -8.08310801e-05 , 3.52391809e-06 , 2.66458354e-06 , -3.51377753e-06 , -3.52140612e-06 , -1.27384224e-05 , 6.80926577e-05
1.6392469999999963e-08 , -4.736664600000001e-07 , -0.0001336376314 , 2.7793308e-06 , 2.76293833e-06 , -3.77985371e-06 , -3.30618725e-06 , -1.27384224e-05 , 0.000120899209
7.9376469e-07 , -1.0009643000000008e-07 , 0.00010098094819999999 , 3.52391809e-06 , 2.7301534e-06 , -3.37207058e-06 , -3.27197415e-06 , 3.26566828e-05 , -6.83242654e-05
-3.4124031999999995e-07 , -2.706995699999997e-07 , 9.07902103e-05 , 3.05638653e-06 , 3.39762685e-06 , -3.7555809e-06 , -3.48488133e-06 , 0.000103297025 , 1.25068147e-05
2.2256810999999993e-07 , -2.3810465999999985e-07 , 5.9986388900000004e-05 , 3.47728037e-06 , 3.25471226e-06 , -3.64045845e-06 , -3.40235379e-06 , 3.24250751e-05 , -2.75613138e-05
1.5030273999999984e-07 , 7.836648999999974e-08 , 0.00011302454740000001 , 3.32559236e-06 , 3.17528962e-06 , -3.472167e-06 , -3.55053349e-06 , 7.78201802e-05 , -3.52043672e-05
-8.2077762e-07 , -7.582362000000032e-08 , -8.8242526e-05 , 2.45171239e-06 , 3.27249001e-06 , -3.41761098e-06 , -3.34178736e-06 , 3.7520444e-05 , 0.00012576297
1.9116844999999966e-07 , -3.608557100000003e-07 , -5.049047404e-05 , 2.79087478e-06 , 2.59970633e-06 , -3.87093452e-06 , -3.51007881e-06 , -5.09536894e-06 , 4.53951051e-05
6.326106000000009e-08 , -1.1535361999999967e-07 , 0.0001257629699 , 3.32189828e-06 , 3.25863722e-06 , -3.6150298e-06 , -3.49967618e-06 , 7.52724958e-05 , -5.04904741e-05
5.933610999999992e-08 , -1.3870200000000306e-09 , 5.53542354e-05 , 3.45950263e-06 , 3.40016652e-06 , -3.45945268e-06 , -3.45806566e-06 , 2.50136294e-05 , -3.0340606e-05
6.5015746e-07 , -1.7337718000000013e-07 , -5.767031219999999e-05 , 3.60518777e-06 , 2.95503031e-06 , -3.68091313e-06 , -3.50753595e-06 , 1.76021836e-05 , 7.52724958e-05
-2.9829668e-07 , 2.0111750000000087e-08 , -5.00272589e-05 , 3.31681892e-06 , 3.6151156e-06 , -3.23036363e-06 , -3.25047538e-06 , -0.000100517733 , -5.04904741e-05
-1.4937920999999997e-07 , -3.9506880000000015e-07 , -4.79427897e-05 , 3.14735317e-06 , 3.29673238e-06 , -3.3847849e-06 , -2.9897161e-06 , 5.53542353e-05 , 0.000103297025
6.049049999999994e-08 , -3.217880500000001e-07 , -9.102181799999999e-05 , 2.86775775e-06 , 2.80726725e-06 , -3.43171233e-06 , -3.10992428e-06 , -1.01907379e-05 , 8.08310801e-05
-6.3699732e-07 , -1.9002139000000018e-07 , -2.2465944899999996e-05 , 2.56207292e-06 , 3.19907024e-06 , -3.44951238e-06 , -3.25949099e-06 , -6.53133656e-05 , -4.28474207e-05
6.917158199999999e-07 , -5.917940999999985e-08 , 5.0490474e-05 , 3.41286491e-06 , 2.72114909e-06 , -3.59861676e-06 , -3.53943735e-06 , 7.55041034e-05 , 2.50136294e-05
-2.193358e-08 , 1.2644975000000002e-07 , 7.4114457999999975e-06 , 3.16097507e-06 , 3.18290865e-06 , -3.30133269e-06 , -3.42778244e-06 , -7.80517879e-05 , -8.54632337e-05
-1.7962446999999998e-07 , 4.799080300000004e-07 , -1.4822891500000003e-05 , 2.92363066e-06 , 3.10325513e-06 , -2.96960435e-06 , -3.44951238e-06 , 7.06403422e-05 , 8.54632337e-05
4.287437499999999e-07 , 1.1373543000000027e-07 , -2.2465944900000003e-05 , 3.06515996e-06 , 2.63641621e-06 , -3.22412205e-06 , -3.33785748e-06 , 6.04496043e-05 , 8.29155492e-05
4.248187899999999e-07 , 4.544793800000002e-07 , 2.5476844000000054e-06 , 3.36230224e-06 , 2.93748345e-06 , -2.8757495e-06 , -3.33022888e-06 , 5.5585843e-05 , 5.30381586e-05
-3.9203387000000006e-07 , 5.2290558e-07 , -2.7792921499999998e-05 , 2.96126406e-06 , 3.35329793e-06 , -2.80385576e-06 , -3.32676134e-06 , 2.01498681e-05 , 4.79427896e-05
1.9855661000000004e-07 , 8.252754000000001e-08 , 1.7833790800000004e-05 , 3.58741003e-06 , 3.38885342e-06 , -3.58590243e-06 , -3.66842997e-06 , 0.00010074934 , 8.29155492e-05
6.6747345e-07 , 6.958205000000004e-08 , 5.79019198e-05 , 3.98821733e-06 , 3.32074388e-06 , -2.99364598e-06 , -3.06322803e-06 , 4.53951051e-05 , -1.25068147e-05
5.386425199999999e-07 , -4.898483200000003e-07 , -5.28065508e-05 , 3.6744517e-06 , 3.13580918e-06 , -3.43286817e-06 , -2.94301985e-06 , 4.51634975e-05 , 9.79700483e-05
-4.3751718999999993e-07 , -6.8865416e-07 , 0.0001382697841 , 3.09563609e-06 , 3.53315328e-06 , -3.75951078e-06 , -3.07085662e-06 , 3.24250751e-05 , -0.000105844709
4.679933100000001e-07 , 4.609521299999997e-07 , -3.49727595e-05 , 3.40409148e-06 , 2.93609817e-06 , -2.86696506e-06 , -3.32791719e-06 , -1.76021836e-05 , 1.73705759e-05
-3.400859199999997e-07 , 4.1379354000000003e-07 , 8.059947236e-05 , 3.19399088e-06 , 3.5340768e-06 , -2.98486154e-06 , -3.39865508e-06 , 8.80109181e-05 , 7.41144574e-06
3.0199074999999993e-07 , -2.861879300000004e-07 , -5.51226277e-05 , 3.16490003e-06 , 2.86290928e-06 , -3.20123626e-06 , -2.91504833e-06 , -3.49727596e-05 , 2.01498681e-05
-9.096662999999992e-08 , -6.343293200000001e-07 , 0.000184128105 , 3.11456824e-06 , 3.20553487e-06 , -3.68738588e-06 , -3.05305656e-06 , 9.84332637e-05 , -8.56948413e-05
-1.1474725000000002e-07 , 3.1647115e-07 , -2.2465944899999996e-05 , 3.26625625e-06 , 3.3810035e-06 , -3.07455533e-06 , -3.39102648e-06 , -6.29972888e-05 , -4.05313439e-05
1.0227974000000005e-07 , 2.1521887000000013e-07 , 2.7792921499999998e-05 , 3.11179768e-06 , 3.00951794e-06 , -3.02762791e-06 , -3.24284678e-06 , -2.01498681e-05 , -4.79427896e-05
5.298690900000001e-07 , -2.5336184999999987e-07 , 3.752044406e-05 , 3.779502e-06 , 3.24963291e-06 , -3.52025027e-06 , -3.26688842e-06 , -5.09536894e-06 , -4.2615813e-05
1.2536772999999972e-07 , -5.011756299999999e-07 , -9.264307220000001e-05 , 3.24224476e-06 , 3.11687703e-06 , -3.22273503e-06 , -2.7215594e-06 , 1.52861068e-05 , 0.000107929179
-7.231154800000002e-07 , -2.480449499999998e-07 , 8.337876450000001e-05 , 2.63410741e-06 , 3.35722289e-06 , -3.34802894e-06 , -3.09998399e-06 , 3.77520517e-05 , -4.56267128e-05
-9.004312000000013e-08 , -5.0533669e-07 , -2.2697552599999996e-05 , 2.56184204e-06 , 2.65188516e-06 , -3.45945268e-06 , -2.95411599e-06 , 4.02997362e-05 , 6.29972888e-05
9.92782999999963e-09 , 2.8849963e-07 , -1.0190737900000003e-05 , 3.54169583e-06 , 3.531768e-06 , -2.84800915e-06 , -3.13650878e-06 , -2.77929215e-05 , -1.76021836e-05
-7.318889000000014e-08 , -2.216916199999996e-07 , 0.00010538149410000001 , 3.28772807e-06 , 3.36091696e-06 , -3.5329646e-06 , -3.31127298e-06 , 7.80517879e-05 , -2.73297062e-05
-1.8932139999999635e-08 , -4.4800664000000015e-07 , -3.0340606e-05 , 3.19399088e-06 , 3.21292302e-06 , -3.58335957e-06 , -3.13535293e-06 , -1.50544992e-05 , 1.52861068e-05
-6.840967899999999e-07 , -1.4794852000000014e-07 , -3.0108998329999998e-05 , 2.59601225e-06 , 3.28010904e-06 , -3.43402402e-06 , -3.2860755e-06 , -3.26566828e-05 , -2.54768447e-06
8.2170114e-07 , 1.026392900000001e-07 , 0.00011325615519999999 , 3.62273463e-06 , 2.80103349e-06 , -3.25810398e-06 , -3.36074327e-06 , 6.27656811e-05 , -5.04904741e-05
2.0479037000000015e-07 , 1.1396660000000006e-07 , 2.5476844699999995e-05 , 3.10186985e-06 , 2.89707948e-06 , -3.33277175e-06 , -3.44673835e-06 , 8.05994724e-05 , 5.51226277e-05
3.564783799999998e-07 , 1.1281075000000025e-07 , 0.0001683787831 , 3.17390434e-06 , 2.81742596e-06 , -3.29347292e-06 , -3.40628367e-06 , 0.000110708471 , -5.76703121e-05
-2.6043239000000005e-07 , 1.634368900000002e-07 , 0.0001366485308 , 3.09425082e-06 , 3.35468321e-06 , -3.1568517e-06 , -3.32028859e-06 , 7.08719499e-05 , -6.57765809e-05
9.974006000000013e-08 , -3.227127300000001e-07 , 0.0001486921302 , 3.16236035e-06 , 3.06262029e-06 , -3.51262168e-06 , -3.18990895e-06 , 0.00012576297 , -2.29291602e-05
-4.4744502e-07 , 2.0759027999999982e-07 , 6.80926577e-05 , 3.06377468e-06 , 3.5112197e-06 , -3.32260029e-06 , -3.53019057e-06 , 3.0340606e-05 , -3.77520517e-05
2.288018599999998e-07 , 4.530923000000004e-08 , 6.091281964e-05 , 3.37107567e-06 , 3.14227381e-06 , -3.59006349e-06 , -3.63537272e-06 , 6.80926577e-05 , 7.17983806e-06
5.2640589999999785e-08 , -2.129071799999999e-07 , -0.0001535558917 , 2.97765653e-06 , 2.92501594e-06 , -3.27729105e-06 , -3.06438387e-06 , -0.000141049077 , 1.25068147e-05
8.334759999999999e-08 , -1.2922379000000008e-07 , 3.775205170000001e-05 , 3.37361535e-06 , 3.29026775e-06 , -3.69362745e-06 , -3.56440366e-06 , 5.53542353e-05 , 1.76021836e-05
-2.5419862999999994e-07 , -1.8354864000000028e-07 , 6.021799661e-05 , 3.2623313e-06 , 3.51652993e-06 , -3.65062991e-06 , -3.46708127e-06 , 9.95913021e-06 , -5.02588664e-05
-1.9440077999999965e-07 , 1.8724730000000057e-08 , -4.0299736100000007e-05 , 2.71006686e-06 , 2.90446764e-06 , -3.36213029e-06 , -3.38085502e-06 , -5.53542353e-05 , -1.50544992e-05
-8.750343599999998e-07 , -6.565216000000017e-08 , -2.5245237000000008e-05 , 2.8626784e-06 , 3.73771276e-06 , -3.51747624e-06 , -3.45182408e-06 , 6.29972888e-05 , 8.82425258e-05
-2.541986400000002e-07 , -1.7730707e-07 , -9.773844061e-05 , 3.21684798e-06 , 3.47104662e-06 , -3.16586732e-06 , -2.98856025e-06 , -9.95913021e-06 , 8.77793104e-05
-5.107060699999998e-07 , -2.760164699999998e-07 , -5.0258866399999994e-05 , 2.26239097e-06 , 2.77309704e-06 , -3.38987063e-06 , -3.11385416e-06 , 1.01907379e-05 , 6.04496043e-05
-7.939955699999997e-07 , -2.062032600000002e-07 , -7.4114457799999995e-06 , 2.44432423e-06 , 3.2383198e-06 , -3.37576929e-06 , -3.16956603e-06 , -1.27384224e-05 , -5.32697662e-06
-3.9803675000000037e-07 , 4.1379354000000003e-07 , -0.00012066760090000001 , 2.76940296e-06 , 3.16743971e-06 , -3.11015545e-06 , -3.52394899e-06 , -4.51634975e-05 , 7.55041034e-05
-3.6525181999999984e-07 , -3.2779846e-07 , -2.5245237100000003e-05 , 2.92871001e-06 , 3.29396183e-06 , -3.49227876e-06 , -3.1644803e-06 , -4.28474207e-05 , -1.76021836e-05
5.5872907e-07 , 1.8354863999999986e-07 , 3.2656682769999996e-05 , 3.4507292e-06 , 2.89200013e-06 , -3.31011713e-06 , -3.49366577e-06 , 3.01089983e-05 , -2.54768447e-06
-2.6043239000000005e-07 , -2.3902933999999987e-07 , -2.547684475e-05 , 2.61632967e-06 , 2.87676206e-06 , -3.49990735e-06 , -3.26087801e-06 , -2.77929215e-06 , 2.26975526e-05
6.649337700000001e-07 , 2.545177000000001e-07 , 0.00013132155374 , 3.42417802e-06 , 2.75924425e-06 , -3.17950632e-06 , -3.43402402e-06 , 0.000136185315 , 4.86376126e-06
-1.1520900999999962e-07 , 1.1882115999999971e-07 , -4.261581299e-05 , 2.74146651e-06 , 2.85667552e-06 , -3.50152554e-06 , -3.6203467e-06 , -2.31607679e-06 , 4.02997362e-05
1.0851349999999974e-07 , -2.8341390000000014e-07 , 1.042234557e-05 , 2.91578075e-06 , 2.80726725e-06 , -2.9707602e-06 , -2.6873463e-06 , 2.54768447e-06 , -7.8746611e-06
5.3079262e-07 , 2.822580499999999e-07 , -9.356950241e-05 , 3.01713697e-06 , 2.48634435e-06 , -3.18852193e-06 , -3.47077998e-06 , 2.31607679e-06 , 9.58855792e-05
-5.425675000000008e-08 , 2.975152399999999e-07 , 2.5476844000000054e-06 , 2.89084573e-06 , 2.94510248e-06 , -3.1721089e-06 , -3.46962414e-06 , 5.53542353e-05 , 5.28065509e-05
4.259731900000002e-07 , -2.494319699999998e-07 , 3.566758259e-05 , 3.14227381e-06 , 2.71630062e-06 , -3.48858004e-06 , -3.23914807e-06 , 3.77520517e-05 , 2.08446911e-06
-1.5653649000000013e-07 , -2.7971520000000013e-08 , 8.05994724e-05 , 3.21707886e-06 , 3.37361535e-06 , -3.38617192e-06 , -3.3582004e-06 , 4.02997362e-05 , -4.02997362e-05
-6.169107699999999e-07 , -1.9395128000000005e-07 , 3.7983659399999994e-05 , 2.68467009e-06 , 3.30158086e-06 , -3.4532111e-06 , -3.25925982e-06 , 3.01089983e-05 , -7.8746611e-06
-1.9209197999999995e-07 , 4.4407674999999985e-07 , 1.9918260459999998e-05 , 3.07647307e-06 , 3.26856505e-06 , -3.26711959e-06 , -3.71119634e-06 , -7.41144574e-06 , -2.73297062e-05
-2.2626219999999826e-08 , -2.8618792999999995e-07 , -6.577658089e-05 , 2.86937391e-06 , 2.89200013e-06 , -3.63421687e-06 , -3.34802894e-06 , 9.95913021e-06 , 7.57357111e-05
2.4911928000000035e-07 , 5.293782999999975e-08 , -7.4114456999999924e-06 , 2.8956942e-06 , 2.64657492e-06 , -3.44303964e-06 , -3.49597747e-06 , -9.56539715e-05 , -8.82425258e-05
-5.194794999999996e-08 , -5.076483800000002e-07 , 6.786105005999999e-05 , 2.85529024e-06 , 2.90723819e-06 , -3.9280334e-06 , -3.42038502e-06 , 6.29972888e-05 , -4.86376126e-06
-4.527552499999998e-07 , -7.859765999999996e-08 , 3.28882904e-05 , 2.85644464e-06 , 3.30919989e-06 , -3.35588871e-06 , -3.27729105e-06 , -2.50136294e-05 , -5.79019198e-05
-5.956699000000014e-08 , 6.239266800000003e-07 , -1.7833791279e-05 , 3.11941671e-06 , 3.1789837e-06 , -3.21788047e-06 , -3.84180715e-06 , -2.31607679e-07 , 1.76021836e-05
2.6551169999999992e-08 , 3.354270500000003e-07 , 2.501362933e-05 , 3.24339915e-06 , 3.21684798e-06 , -3.49736449e-06 , -3.83279154e-06 , -2.54768447e-06 , -2.75613138e-05
-5.485703499999999e-07 , 3.2687377999999996e-07 , 0.0001107084707 , 2.87283711e-06 , 3.42140746e-06 , -3.44535133e-06 , -3.77222511e-06 , 8.29155492e-05 , -2.77929215e-05
-2.3896057000000007e-07 , -2.556735499999999e-07 , 0.0001357221004 , 3.03098976e-06 , 3.26995033e-06 , -3.77846669e-06 , -3.52279314e-06 , 2.50136294e-05 , -0.000110708471
5.247897400000001e-07 , 4.137935299999998e-07 , 3.520436724e-05 , 2.99058579e-06 , 2.46579605e-06 , -3.67605857e-06 , -4.0898521e-06 , 3.01089983e-05 , -5.09536894e-06
-9.604598999999976e-08 , 2.2816436999999992e-07 , 3.52043672e-05 , 3.02983536e-06 , 3.12588135e-06 , -3.29855865e-06 , -3.52672302e-06 , 1.73705759e-05 , -1.78337913e-05
-4.183541700000001e-07 , 1.2390689e-07 , 5.28065509e-05 , 2.9173969e-06 , 3.33575107e-06 , -3.37091473e-06 , -3.49482162e-06 , 2.26975526e-05 , -3.01089983e-05
-3.0707010999999977e-07 , 3.5322711000000015e-07 , -8.291554919999999e-05 , 2.66065859e-06 , 2.9677287e-06 , -3.44049677e-06 , -3.79372388e-06 , -2.01498681e-05 , 6.27656811e-05
3.9064859e-07 , -1.393952499999998e-07 , 5.095368900000002e-06 , 3.49251844e-06 , 3.10186985e-06 , -3.71142751e-06 , -3.57203226e-06 , -3.26566828e-05 , -3.77520517e-05
1.8562734999999987e-07 , 2.8757495e-07 , 0.00015656679109999998 , 2.79964822e-06 , 2.61402087e-06 , -3.49852033e-06 , -3.78609528e-06 , 8.33787645e-05 , -7.31880266e-05
-3.010672399999997e-07 , 2.404163599999999e-07 , 9.055860259999999e-05 , 2.72761372e-06 , 3.02868096e-06 , -3.53666331e-06 , -3.77707967e-06 , 3.01089983e-05 , -6.04496043e-05
1.2375156000000003e-07 , 5.5480700000000016e-08 , -4.02997362e-05 , 2.91832042e-06 , 2.79456886e-06 , -3.80898107e-06 , -3.86446177e-06 , -1.01907379e-05 , 3.01089983e-05
5.033179200000001e-07 , 5.229055699999998e-07 , 7.411445739999999e-06 , 3.3422157e-06 , 2.83889778e-06 , -3.4744787e-06 , -3.99738427e-06 , 1.2275207e-05 , 4.86376126e-06
4.3405390000000155e-08 , -8.104805299999996e-07 , -7.27248113e-05 , 3.24363003e-06 , 3.20022464e-06 , -4.16960561e-06 , -3.35912508e-06 , -1.25068147e-05 , 6.02179966e-05
7.5982536e-07 , 1.8100577e-07 , -5.02588664e-05 , 3.04622782e-06 , 2.28640246e-06 , -3.94814516e-06 , -4.12915093e-06 , -1.25068147e-05 , 3.77520517e-05
-2.2141371000000009e-07 , 5.825472999999983e-08 , 3.52043672e-05 , 2.78187047e-06 , 3.00328418e-06 , -3.86446177e-06 , -3.9227165e-06 , 6.02179966e-05 , 2.50136294e-05
3.717164400000001e-07 , -1.8354864000000028e-07 , 7.06403422e-05 , 3.07531867e-06 , 2.70360223e-06 , -3.81892136e-06 , -3.63537272e-06 , 6.04496043e-05 , -1.01907379e-05
2.1633434999999982e-07 , -3.314971699999998e-07 , -2.0613083399999997e-05 , 3.22723757e-06 , 3.01090322e-06 , -4.26068642e-06 , -3.92918925e-06 , 1.48228915e-05 , 3.54359749e-05
4.843857800000001e-07 , 2.5798524000000015e-07 , 5.095369000000001e-06 , 3.20692015e-06 , 2.72253437e-06 , -3.75072634e-06 , -4.00871158e-06 , -1.76021836e-05 , -2.26975526e-05
2.6574261999999986e-07 , 6.761710000000002e-07 , -2.29291603e-05 , 3.43179705e-06 , 3.16605443e-06 , -3.44280847e-06 , -4.11897947e-06 , -1.50544992e-05 , 7.8746611e-06
-2.9344819999999995e-07 , 9.709120000000142e-09 , -3.5435974999999996e-05 , 2.82619939e-06 , 3.11964759e-06 , -3.6735157e-06 , -3.68322482e-06 , 1.73705759e-05 , 5.28065509e-05
8.981222999999965e-08 , 1.5072255999999977e-07 , 6.99455191e-05 , 3.11064328e-06 , 3.02083105e-06 , -3.56070495e-06 , -3.71142751e-06 , 3.7520444e-05 , -3.24250751e-05
5.700421699999999e-07 , 6.264695399999999e-07 , 7.2956419e-05 , 3.43295145e-06 , 2.86290928e-06 , -3.74055488e-06 , -4.36702442e-06 , -1.01907379e-05 , -8.31471569e-05
-4.6637720000000146e-08 , 4.3413646000000034e-07 , -0.00014591283809999999 , 3.00466946e-06 , 3.05130718e-06 , -3.65317278e-06 , -4.08730924e-06 , -0.000113487763 , 3.24250751e-05
-2.7821013999999966e-07 , -2.3556180000000026e-07 , 4.261581300000001e-05 , 2.97396245e-06 , 3.25217259e-06 , -4.10256643e-06 , -3.86700463e-06 , -6.0681212e-05 , -0.000103297025
-3.901869000000021e-08 , 7.97535000000008e-08 , -9.959130229999999e-06 , 2.94902743e-06 , 2.98804612e-06 , -3.89243329e-06 , -3.97218679e-06 , 2.54768447e-06 , 1.25068147e-05
1.641555299999999e-07 , -1.9741881000000027e-07 , 6.531336554e-05 , 3.48097445e-06 , 3.31681892e-06 , -4.00385702e-06 , -3.80643821e-06 , 5.79019198e-05 , -7.41144574e-06
-1.489174600000002e-07 , 1.8100577999999984e-07 , 9.79700483e-05 , 2.97419333e-06 , 3.12311079e-06 , -3.29231707e-06 , -3.47332285e-06 , 2.98773906e-05 , -6.80926577e-05
3.0476130999999965e-07 , 1.2922379000000008e-07 , 1.7833791300000002e-05 , 3.15104724e-06 , 2.84628593e-06 , -3.49089174e-06 , -3.62011553e-06 , 4.28474207e-05 , 2.50136294e-05
1.2832298200000004e-06 , -2.0366038999999994e-07 , -2.5245236999999998e-05 , 4.06394589e-06 , 2.78071607e-06 , -3.80366417e-06 , -3.60000378e-06 , 2.26975526e-05 , 4.79427896e-05
-2.528133600000001e-07 , 7.859765000000013e-08 , -2.5708452360000002e-05 , 2.70475663e-06 , 2.95756999e-06 , -3.88734756e-06 , -3.96594521e-06 , -3.31198981e-05 , -7.41144574e-06
2.262621899999997e-07 , -5.138899599999994e-07 , -5.30381586e-05 , 3.20922895e-06 , 2.98296676e-06 , -4.06950918e-06 , -3.55561922e-06 , -3.05722137e-05 , 2.24659449e-05
-3.070702000000003e-08 , 2.179929100000002e-07 , 2.7792921599999997e-05 , 2.99035491e-06 , 3.02106193e-06 , -3.54544776e-06 , -3.76344067e-06 , 6.53133656e-05 , 3.7520444e-05
-9.881654999999991e-08 , 4.5332353e-07 , -3.7752051699999994e-05 , 3.04345726e-06 , 3.14227381e-06 , -3.80620704e-06 , -4.25953057e-06 , 2.24659449e-05 , 6.02179966e-05
1.2698390000000196e-08 , 5.404744599999994e-07 , -0.0001032970252 , 3.12080199e-06 , 3.1081036e-06 , -3.32260029e-06 , -3.86307475e-06 , 2.75613138e-05 , 0.000130858339
2.985275599999998e-07 , -1.5187841e-07 , 5.79019198e-05 , 3.21569358e-06 , 2.91716602e-06 , -3.78100955e-06 , -3.62913114e-06 , 7.2956419e-05 , 1.50544992e-05
-8.5217727e-07 , 7.316516999999998e-07 , -3.775205174e-05 , 2.61263559e-06 , 3.46481286e-06 , -3.44673835e-06 , -4.17839005e-06 , 4.86376126e-06 , 4.2615813e-05
1.0620470000000004e-07 , -5.596615299999999e-07 , 0.00010839239390000001 , 2.77425144e-06 , 2.66804674e-06 , -4.18740566e-06 , -3.62774413e-06 , 8.31471569e-05 , -2.5245237e-05
-6.1968133e-07 , -2.468891099999998e-07 , -0.0001160354468 , 2.85136529e-06 , 3.47104662e-06 , -4.12545222e-06 , -3.87856311e-06 , -1.52861068e-05 , 0.00010074934
8.0761748e-07 , -5.2937839999999996e-08 , 8.059947229999999e-05 , 3.18891153e-06 , 2.38129405e-06 , -3.71373921e-06 , -3.66080137e-06 , 0.000123446893 , 4.28474207e-05
-1.2883091000000004e-07 , 6.872671500000002e-07 , 2.7561313799999998e-05 , 3.13488566e-06 , 3.26371657e-06 , -3.44928121e-06 , -4.13654836e-06 , -4.05313439e-05 , -6.80926577e-05
-8.549478299999997e-07 , -2.1521887000000013e-07 , 5.0722081799999994e-05 , 2.8956942e-06 , 3.75064203e-06 , -3.59861676e-06 , -3.38339789e-06 , 3.28882905e-05 , -1.78337913e-05
