Test started at 2026-07-29 09:05:53.949911,,,,,,,,,,,,,,,,,,
Input voltage = 0.005,,,,,,,,,,,,,,,,,,
Running at a PLC of 1,,,,,,,,,,,,,,,,,,
GE1, GE2, GE3, ratio12, ratio13, ratio23, diff1, diff2, diff3, r11, r12, r21, r22, r31, r32,,,,
-0.000138209,-0.000252921,-0.000114728,0.999861791,0.999747079,0.999885272,0.009805878,0.009807233,0.009808358,0.004951686,-0.004854192,0.00495187,-0.004855363,0.00495097,-0.004857389,,,,
-0.000101946,-0.000273578,-0.000171649,0.999898054,0.999726422,0.999828351,0.009798119,0.009799118,0.0098008,0.004952556,-0.004845563,0.004953208,-0.004845909,0.00495247,-0.00484833,,,,
1.68E-06,-0.000164922,-0.000166603,1.000001682,0.999835078,0.999833397,0.009792604,0.009792588,0.00979422,0.004948293,-0.004844311,0.004947425,-0.004845163,0.004946661,-0.004847558,,,,
1.27E-05,-3.56E-06,-1.63E-05,1.000012728,0.999996436,0.999983709,0.009789802,0.009789678,0.009789837,0.004948489,-0.004841314,0.004947654,-0.004842024,0.004946805,-0.004843033,,,,
-1.71E-05,-0.000135544,-0.00011841,0.999982864,0.999864456,0.99988159,0.009797202,0.00979737,0.00979853,0.004954171,-0.004843031,0.004953488,-0.004843882,0.004951888,-0.004846643,,,,
2.39E-05,-0.000170945,-0.000194841,1.000023901,0.999829055,0.999805159,0.009808265,0.00980803,0.009809942,0.00495705,-0.004851215,0.004956779,-0.004851251,0.004954585,-0.004855356,,,,
-5.27E-05,4.31E-05,9.58E-05,0.999947301,1.000043054,1.000095758,0.009800478,0.009800994,0.009800056,0.004951834,-0.004848644,0.004951502,-0.004849492,0.004949561,-0.004850495,,,,
0.000175127,1.66E-05,-0.000158494,1.000175127,1.000016605,0.999841506,0.009800189,0.009798473,0.009800026,0.00495577,-0.004844419,0.004954223,-0.00484425,0.004952372,-0.004847654,,,,
-0.000198254,-8.87E-05,0.000109553,0.999801746,0.999911277,1.000109553,0.009799532,0.009801475,0.009800402,0.004950853,-0.004848679,0.004951109,-0.004850366,0.004948862,-0.004851539,,,,
-3.92E-05,-5.88E-05,-1.95E-05,0.999960775,0.99994123,0.999980454,0.009798507,0.009798891,0.009799083,0.004951762,-0.004846745,0.004950615,-0.004848276,0.004949906,-0.004849177,,,,
0.000134707,-3.69E-05,-0.000171592,1.000134707,0.999963092,0.999828408,0.009796422,0.009795103,0.009796784,0.004950272,-0.00484615,0.004949145,-0.004845958,0.004948956,-0.004847828,,,,
0.000679468,0.000484618,-0.000194718,1.000679468,1.000484618,0.999805282,0.009804737,0.00979808,0.009799988,0.004947427,-0.004857311,0.004946591,-0.004851489,0.004946129,-0.004853859,,,,
-0.000248279,-0.000399367,-0.000151125,0.999751721,0.999600633,0.999848875,0.009799472,0.009801905,0.009803387,0.004945334,-0.004854137,0.004946933,-0.004854973,0.00494596,-0.004857426,,,,
0.000291792,0.000313969,2.22E-05,1.000291792,1.000313969,1.00002217,0.009788685,0.009785829,0.009785612,0.004946287,-0.004842397,0.004942541,-0.004843288,0.004940996,-0.004844616,,,,
,,,,,,,,,,,,,,,,,,
Input voltage = 0.005,,,,,,,,,,,,,,,,,,
Running at a PLC of 10,,,,,,,,,,,,,,,,,,
GE1, GE2, GE3, ratio12, ratio13, ratio23, diff1, diff2, diff3, r11, r12, r21, r22, r31, r32,,,,
0.000178642,0.000196763,1.81E-05,1.000178642,1.000196763,1.000018118,0.00981506,0.009813307,0.009813129,0.004953259,-0.004861801,0.00495276,-0.004860546,0.004951223,-0.004861906,Average,0.00%,0.00%,0.00%
0.000310236,0.000294027,-1.62E-05,1.000310236,1.000294027,0.999983796,0.009819563,0.009816518,0.009816677,0.00495743,-0.004862133,0.004955305,-0.004861213,0.004954112,-0.004862565,Max,0.03%,0.03%,0.03%
0.000211235,0.000210293,-9.42E-07,1.000211235,1.000210293,0.999999058,0.009818951,0.009816878,0.009816887,0.004950867,-0.004868085,0.004949442,-0.004867436,0.004948053,-0.004868834,Min,-0.03%,-0.02%,-0.02%
0.000270039,0.000230152,-3.99E-05,1.000270039,1.000230152,0.999960124,0.009815592,0.009812942,0.009813334,0.004948974,-0.004866618,0.004948006,-0.004864936,0.004946583,-0.00486675,Spread,0.06%,0.05%,0.05%
-2.78E-05,-3.04E-05,-2.62E-06,0.999972195,0.999969576,0.99999738,0.00981756,0.009817833,0.009817859,0.004950803,-0.004866757,0.004950365,-0.004867468,0.004948604,-0.004869255,,,,
0.00018032,0.000156964,-2.34E-05,1.00018032,1.000156964,0.999976649,0.009818993,0.009817222,0.009817452,0.004953501,-0.004865491,0.004952799,-0.004864424,0.004951414,-0.004866037,,,,
8.37E-05,1.72E-05,-6.65E-05,1.00008373,1.000017191,0.999933467,0.009814521,0.0098137,0.009814353,0.004954319,-0.004860203,0.00495329,-0.00486041,0.004952169,-0.004862184,,,,
-1.76E-05,-0.000195853,-0.000178268,0.999982412,0.999804147,0.999821732,0.009820488,0.009820661,0.009822412,0.004954329,-0.004866159,0.004953801,-0.00486686,0.004952213,-0.004870198,,,,
3.55E-05,-0.000192101,-0.000227556,1.000035464,0.999807899,0.999772444,0.009809538,0.00980919,0.009811423,0.004949185,-0.004860352,0.004948466,-0.004860724,0.004947143,-0.004864279,,,,
-0.000250198,-2.11E-06,0.000248149,0.999749802,0.999997889,1.000248149,0.009818002,0.009820459,0.009818023,0.004952759,-0.004865243,0.004953073,-0.004867386,0.004950807,-0.004867215,,,,
4.96E-05,1.59E-05,-3.36E-05,1.000049577,1.000015944,0.999966368,0.009816493,0.009816006,0.009816336,0.004954196,-0.004862297,0.004953245,-0.004862761,0.004951967,-0.004864369,,,,
-0.000108699,-8.92E-06,9.98E-05,0.999891301,0.999991078,1.000099787,0.009813595,0.009814661,0.009813682,0.004954961,-0.004858634,0.004955311,-0.004859351,0.004952934,-0.004860748,,,,
0.00019791,0.000151229,-4.67E-05,1.00019791,1.000151229,0.999953328,0.009812813,0.009810871,0.009811329,0.004957916,-0.004854898,0.004957013,-0.004853858,0.004955842,-0.004855487,,,,
0.000186908,0.000236604,4.97E-05,1.000186908,1.000236604,1.000049687,0.00982288,0.009821045,0.009820557,0.004961348,-0.004861532,0.004960667,-0.004860378,0.004958749,-0.004861808,,,,
-0.000246612,1.41E-05,0.000260818,0.999753388,1.000014142,1.000260818,0.00982441,0.009826834,0.009824272,0.004962549,-0.004861862,0.004961767,-0.004865067,0.004960069,-0.004864203,,,,
-0.000156049,-6.40E-05,9.21E-05,0.999843951,0.999936034,1.000092098,0.009825887,0.009827421,0.009826516,0.004963709,-0.004862179,0.004962997,-0.004864424,0.004961641,-0.004864875,,,,
-1.08E-06,-1.43E-05,-1.32E-05,0.999998923,0.999985692,0.999986769,0.009823632,0.009823643,0.009823773,0.004959541,-0.004864091,0.004958859,-0.004864784,0.004957312,-0.00486646,,,,
1.65E-05,-2.05E-05,-3.69E-05,1.000016462,0.999979533,0.999963071,0.009830041,0.00982988,0.009830243,0.004958478,-0.004871564,0.00495788,-0.004871999,0.004956587,-0.004873656,,,,
-0.000134409,2.10E-05,0.000155463,0.999865591,1.000021033,1.000155463,0.009826293,0.009827614,0.009826087,0.004954467,-0.004871827,0.004953309,-0.004874305,0.004952136,-0.004873951,,,,
1.60E-05,-4.98E-05,-6.58E-05,1.000015978,0.999950162,0.999934186,0.009816206,0.009816049,0.009816695,0.004951443,-0.004864762,0.004950669,-0.00486538,0.004949421,-0.004867274,,,,
1.90E-06,-5.57E-05,-5.76E-05,1.000001902,0.999944342,0.99994244,0.009814288,0.009814269,0.009814834,0.004953317,-0.004860971,0.004952711,-0.004861558,0.004951512,-0.004863322,,,,
-3.25E-05,-3.58E-05,-3.27E-06,0.999967482,0.999964217,0.999996735,0.009811573,0.009811892,0.009811924,0.004956804,-0.004854769,0.004956469,-0.004855423,0.004954965,-0.004856959,,,,
-0.000160148,-3.23E-05,0.000127827,0.999839852,0.999967659,1.000127827,0.009812873,0.009814445,0.00981319,0.004958342,-0.004854531,0.004957376,-0.004857069,0.004956075,-0.004857115,,,,
-2.88E-06,3.51E-05,3.80E-05,0.99999712,1.000035089,1.000037969,0.009819425,0.009819453,0.00981908,0.004958439,-0.004860986,0.004957895,-0.004861558,0.004956137,-0.004862943,,,,
-0.000101564,-2.34E-05,7.82E-05,0.999898436,0.999976582,1.000078154,0.009810763,0.00981176,0.009810993,0.004951592,-0.004859172,0.004950652,-0.004861108,0.004949388,-0.004861605,,,,
-1.33E-05,-2.25E-05,-9.22E-06,0.999986745,0.999977526,0.999990781,0.00981632,0.00981645,0.00981654,0.004955055,-0.004861265,0.004954561,-0.004861889,0.004953106,-0.004863434,,,,
0.000157713,0.000169207,1.15E-05,1.000157713,1.000169207,1.000011492,0.009816259,0.009814711,0.009814598,0.004959018,-0.004857241,0.00495841,-0.004856301,0.004956854,-0.004857745,,,,
2.85E-05,-4.96E-06,-3.35E-05,1.000028506,0.999995036,0.999966531,0.009820903,0.009820623,0.009820952,0.004958219,-0.004862684,0.004957059,-0.004863564,0.004956096,-0.004864856,,,,
-6.46E-05,-4.07E-05,2.39E-05,0.999935391,0.999959303,1.000023913,0.00981916,0.009819794,0.00981956,0.004953017,-0.004866143,0.004952951,-0.004866843,0.004950916,-0.004868644,,,,
-0.000119488,-3.72E-05,8.23E-05,0.999880512,0.999962778,1.000082277,0.009821367,0.009822541,0.009821733,0.00495419,-0.004867177,0.0049536,-0.004868941,0.004952556,-0.004869177,,,,
-0.000268818,-4.11E-05,0.000227789,0.999731182,0.99995891,1.000227789,0.009817844,0.009820484,0.009818247,0.00495572,-0.004862124,0.004956099,-0.004864385,0.004953679,-0.004864569,,,,
-6.47E-06,1.06E-05,1.71E-05,0.999993526,1.000010644,1.000017119,0.009818463,0.009818527,0.009818359,0.004953506,-0.004864957,0.004953108,-0.004865419,0.004951304,-0.004867055,,,,
-6.12E-05,-1.42E-05,4.70E-05,0.999938809,0.999985777,1.000046971,0.009814417,0.009815017,0.009814556,0.004950247,-0.004864169,0.004950216,-0.004864801,0.004948069,-0.004866487,,,,
-0.000276495,1.78E-05,0.000294362,0.999723505,1.000017786,1.000294362,0.009811357,0.009814071,0.009811183,0.004946162,-0.004865196,0.004946339,-0.004867731,0.004943796,-0.004867387,,,,
-0.000160318,-2.77E-06,0.000157574,0.999839682,0.999997231,1.000157574,0.009820244,0.009821819,0.009820271,0.004953175,-0.004867069,0.004952704,-0.004869115,0.004950712,-0.00486956,,,,
0.000218557,-1.27E-06,-0.000219778,1.000218557,0.999998731,0.999780222,0.009826068,0.009823921,0.009826081,0.00495393,-0.004872139,0.004953297,-0.004870624,0.004951351,-0.00487473,,,,
-2.91E-05,-3.57E-05,-6.56E-06,0.999970851,0.999964294,0.999993442,0.009821753,0.009822039,0.009822104,0.00495433,-0.004867423,0.004953669,-0.00486837,0.004952041,-0.004870063,,,,
5.62E-06,-2.59E-05,-3.16E-05,1.000005615,0.99997405,0.999968435,0.009819893,0.009819838,0.009820148,0.004958812,-0.004861081,0.004958043,-0.004861795,0.004956396,-0.004863752,,,,
0.000206202,0.000183625,-2.26E-05,1.000206202,1.000183625,0.999977427,0.009820152,0.009818128,0.009818349,0.00495408,-0.004866072,0.004953286,-0.004864842,0.004951563,-0.004866786,,,,
-8.80E-05,-9.73E-05,-9.34E-06,0.999912004,0.999902662,0.999990658,0.009820008,0.009820872,0.009820964,0.004953708,-0.004866299,0.004953665,-0.004867207,0.004951751,-0.004869213,,,,
,,,,,,,,,,,,,,,,,,
Input voltage = 0.005,,,,,,,,,,,,,,,,,,
Running at a PLC of 100,,,,,,,,,,,,,,,,,,
GE1, GE2, GE3, ratio12, ratio13, ratio23, diff1, diff2, diff3, r11, r12, r21, r22, r31, r32,,,,
-2.16E-06,-6.81E-07,1.48E-06,0.999997839,0.999999319,1.00000148,0.009810989,0.009811011,0.009810996,0.004945399,-0.004865591,0.004944783,-0.004866228,0.00494307,-0.004867926,Average,0.00%,0.00%,0.00%
8.30E-06,-9.98E-06,-1.83E-05,1.000008304,0.999990018,0.999981715,0.009825911,0.00982583,0.009826009,0.004954531,-0.004871381,0.004953937,-0.004871892,0.004952273,-0.004873736,Max,0.00%,0.00%,0.00%
1.74E-05,-5.29E-06,-2.27E-05,1.000017406,0.999994714,0.999977308,0.009828147,0.009827976,0.009828199,0.004962382,-0.004865765,0.004961642,-0.004866335,0.00495985,-0.00486835,Min,0.00%,0.00%,0.00%
3.09E-05,2.42E-05,-6.71E-06,1.000030888,1.000024175,0.999993287,0.009825187,0.009824883,0.009824949,0.004955819,-0.004869368,0.004955224,-0.00486966,0.004953562,-0.004871388,Spread,0.01%,0.01%,0.01%
3.85E-06,8.65E-06,4.80E-06,1.00000385,1.000008647,1.000004797,0.009819598,0.009819561,0.009819514,0.004956468,-0.004863131,0.004955763,-0.004863798,0.004954075,-0.004865438,,,,
3.34E-05,4.18E-05,8.47E-06,1.00003337,1.000041842,1.000008472,0.009822646,0.009822318,0.009822235,0.004951232,-0.004871413,0.004950473,-0.004871845,0.00494881,-0.004873424,,,,
-1.01E-05,1.66E-05,2.67E-05,0.999989905,1.000016574,1.000026669,0.009827169,0.009827269,0.009827007,0.004955654,-0.004871515,0.004954821,-0.004872447,0.004953218,-0.004873788,,,,
1.77E-06,9.06E-06,7.29E-06,1.000001771,1.000009061,1.000007289,0.009827956,0.009827939,0.009827867,0.00496083,-0.004867126,0.004960025,-0.004867913,0.0049586,-0.004869267,,,,
2.27E-05,7.10E-06,-1.56E-05,1.000022695,1.0000071,0.999984405,0.009823164,0.009822941,0.009823095,0.004957439,-0.004865726,0.004956624,-0.004866317,0.004955319,-0.004867775,,,,
1.97E-05,4.68E-06,-1.50E-05,1.000019664,1.000004676,0.999985012,0.009830114,0.009829921,0.009830068,0.004960072,-0.004870042,0.004959222,-0.004870699,0.004957797,-0.004872271,,,,
1.05E-05,-5.45E-06,-1.60E-05,1.000010535,0.999994551,0.999984017,0.009820138,0.009820034,0.009820191,0.004954146,-0.004865991,0.004953384,-0.00486665,0.004951848,-0.004868343,,,,
3.00E-05,3.57E-05,5.78E-06,1.000029957,1.00003574,1.000005783,0.009820452,0.009820158,0.009820101,0.004955589,-0.004864863,0.004954827,-0.004865331,0.004953131,-0.004866971,,,,
1.07E-05,1.74E-05,6.76E-06,1.000010686,1.000017449,1.000006763,0.009816203,0.009816098,0.009816032,0.004951453,-0.00486475,0.004950846,-0.004865252,0.004949118,-0.004866914,,,,
5.48E-06,1.33E-05,7.87E-06,1.000005477,1.000013343,1.000007865,0.009824081,0.009824027,0.00982395,0.004955865,-0.004868216,0.004955232,-0.004868795,0.004953532,-0.004870418,,,,
1.86E-05,-6.68E-06,-2.53E-05,1.000018623,0.999993319,0.999974696,0.009828649,0.009828466,0.009828714,0.004953889,-0.00487476,0.004953136,-0.004875329,0.004951638,-0.004877076,,,,
1.58E-05,2.92E-06,-1.29E-05,1.000015769,1.000002918,0.99998715,0.009823773,0.009823618,0.009823745,0.004955607,-0.004868166,0.004955184,-0.004868435,0.004953435,-0.004870309,,,,
2.52E-05,1.38E-05,-1.14E-05,1.000025205,1.000013832,0.999988628,0.009820665,0.009820417,0.009820529,0.004954842,-0.004865823,0.00495417,-0.004866247,0.004952431,-0.004868098,,,,
8.25E-06,-2.45E-06,-1.07E-05,1.000008246,0.999997547,0.999989301,0.009813478,0.009813397,0.009813502,0.004950712,-0.004862767,0.004950314,-0.004863083,0.004948538,-0.004864965,,,,
-3.80E-06,-9.45E-06,-5.65E-06,0.999996199,0.99999055,0.999994351,0.009823274,0.009823311,0.009823367,0.004957051,-0.004866222,0.004956659,-0.004866652,0.004954799,-0.004868567,,,,
1.30E-05,3.68E-05,2.38E-05,1.000013006,1.000036796,1.00002379,0.009822053,0.009821925,0.009821691,0.004955206,-0.004866846,0.004954755,-0.00486717,0.004952774,-0.004868917,,,,
2.26E-06,1.09E-05,8.60E-06,1.000002259,1.000010856,1.000008597,0.009811607,0.009811585,0.0098115,0.004950895,-0.004860712,0.004950567,-0.004861018,0.004948513,-0.004862987,,,,
4.63E-05,2.51E-05,-2.11E-05,1.000046256,1.00002515,0.999978895,0.009818221,0.009817767,0.009817974,0.004956678,-0.004861543,0.004956264,-0.004861503,0.004954166,-0.004863808,,,,
-3.29E-06,-1.85E-07,3.10E-06,0.999996714,0.999999815,1.000003101,0.009817295,0.009817327,0.009817297,0.00495215,-0.004865145,0.004951858,-0.00486547,0.004949613,-0.004867683,,,,
2.01E-05,2.61E-05,5.97E-06,1.000020078,1.000026052,1.000005974,0.009816333,0.009816135,0.009816077,0.004949273,-0.00486706,0.004948972,-0.004867164,0.004946646,-0.004869431,,,,
3.35E-05,7.55E-06,-2.59E-05,1.000033475,1.000007551,0.999974077,0.009824966,0.009824637,0.009824892,0.004957398,-0.004867568,0.004957061,-0.004867576,0.004954922,-0.00486997,,,,
6.24E-06,1.53E-05,9.09E-06,1.000006238,1.000015325,1.000009087,0.009818888,0.009818827,0.009818738,0.004952302,-0.004866586,0.00495216,-0.004866666,0.004949932,-0.004868806,,,,
2.90E-05,1.20E-05,-1.71E-05,1.000029036,1.000011969,0.999982934,0.009817754,0.009817469,0.009817636,0.004953228,-0.004864526,0.004953209,-0.004864259,0.004950869,-0.004866767,,,,
2.99E-05,1.15E-05,-1.84E-05,1.000029894,1.000011473,0.999981579,0.009825298,0.009825004,0.009825185,0.004958388,-0.004866909,0.004958407,-0.004866596,0.004955976,-0.004869209,,,,
3.62E-05,2.04E-05,-1.58E-05,1.000036189,1.000020353,0.999984164,0.009820071,0.009819716,0.009819871,0.004951313,-0.004868758,0.00495119,-0.004868525,0.004948877,-0.004870995,,,,
2.26E-05,1.76E-05,-4.96E-06,1.000022557,1.000017595,0.999995038,0.009816301,0.00981608,0.009816129,0.004954803,-0.004861498,0.004954734,-0.004861346,0.004952208,-0.004863921,,,,
1.78E-05,2.26E-05,4.72E-06,1.00001784,1.000022561,1.000004721,0.009815444,0.009815269,0.009815223,0.004951742,-0.004863702,0.004951745,-0.004863524,0.004949339,-0.004865884,,,,
-8.40E-06,1.40E-05,2.24E-05,0.999991603,1.000014005,1.000022403,0.009814953,0.009815035,0.009814815,0.004949242,-0.004865711,0.004949266,-0.004865769,0.004946814,-0.004868001,,,,
3.63E-05,2.81E-05,-8.20E-06,1.00003626,1.000028061,0.999991801,0.009818303,0.009817947,0.009818027,0.004955967,-0.004862335,0.004955772,-0.004862174,0.004953552,-0.004864475,,,,
5.62E-06,8.81E-06,3.19E-06,1.000005619,1.000008808,1.000003189,0.009820527,0.009820472,0.009820441,0.004955457,-0.00486507,0.004955263,-0.004865209,0.004953087,-0.004867354,,,,
1.48E-05,-9.24E-06,-2.40E-05,1.000014804,0.999990759,0.999975955,0.009818134,0.009817988,0.009818225,0.004949682,-0.004868452,0.00494927,-0.004868719,0.004947251,-0.004870974,,,,
2.14E-05,3.29E-05,1.15E-05,1.000021374,1.000032906,1.000011532,0.009815767,0.009815558,0.009815444,0.004952426,-0.004863342,0.004952223,-0.004863335,0.004950036,-0.004865408,,,,
5.97E-06,-3.32E-06,-9.28E-06,1.000005967,0.999996682,0.999990715,0.009823526,0.009823467,0.009823559,0.004954106,-0.00486942,0.004953963,-0.004869504,0.004951822,-0.004871736,,,,
-3.77E-05,-5.64E-06,3.21E-05,0.999962305,0.999994364,1.00003206,0.009823319,0.009823689,0.009823374,0.004953608,-0.004869712,0.004953589,-0.0048701,0.004951297,-0.004872077,,,,
7.90E-06,-4.32E-06,-1.22E-05,1.000007895,0.999995677,0.999987781,0.009818497,0.00981842,0.00981854,0.00495677,-0.004861727,0.004956574,-0.004861846,0.00495463,-0.004863909,,,,
1.34E-05,2.31E-06,-1.11E-05,1.000013402,1.000002311,0.999988909,0.009823646,0.009823515,0.009823624,0.004958255,-0.004865391,0.004958097,-0.004865418,0.004956033,-0.004867591,,,,
